model,rho,depth,is_cantor,attack,delta,eps,pid,safe,eta,fitted_C_rms,C_mean,C_rms,C95,C_max,m_min,m_mean,m_std,m_q05,m_q95
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,0.0,2.0,fb80856fbb14e104,0.33333333333333337,0.18373498842592234,0.020181225305903626,0.017294530940793328,0.018228329177492807,0.02268211577001193,0.025716167694235716,-8.01217269897461,-0.7007979989051819,1.4766716241836548,-5.265285778045654,0.18638145327568054
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,0.0,2.0,fc477c545737032a,0.0,0.18373498842592234,0.020181225305903626,0.017294530940793328,0.018228329177492807,0.02268211577001193,0.025716167694235716,-8.01217269897461,-0.7007979989051819,1.4766716241836548,-5.265285778045654,0.18638145327568054
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,0.0,2.0,fec02ca49d763c26,0.0,0.18373498842592234,0.020181225305903626,0.017294530940793328,0.018228329177492807,0.02268211577001193,0.025716167694235716,-8.01217269897461,-0.7007979989051819,1.4766716241836548,-5.265285778045654,0.18638145327568054
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,0050cc7876e55913,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,005781a48b483502,0.02564102564102566,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,02e457941f8b4c86,0.007874015748031482,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,0b7dac16eea5116b,1.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,10130194674cbf8b,0.006688963210702337,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,1d701acfc6c6d4fa,0.010869565217391353,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,1df1518943bb0a9e,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,1edc5f328c1371c5,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,20ca69931a7f3f69,1.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,22971b5f73ffc4ed,0.009009009009009028,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,244dcd310f4f3355,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,288a3dfeffedf427,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,2b5a55d1cc0067b2,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,2d2c5781c810e5ad,1.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,36e26290ffdc487c,0.007092198581560294,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,3991f39ca9af3d98,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,41cbf566cb043949,1.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,4ab9fb541f3f6c30,1.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,4abdfd3d1917cd04,0.008264462809917328,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,4b8d3c3c6c10deb8,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,4da5a7ea784f8c6d,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,587a815c09452a66,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,727d42f9caba144c,1.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,73d8c52a89607f1f,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,7ce1504cbdb83e1d,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,7d81fec0c0ad5cfb,1.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,853a8e6b978dc0e5,1.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,8a4b5dc09550b348,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,8d83ab85999515ac,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,8da22a2bb27cf9cd,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,9022e3c16577eb94,1.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,936e0b8c6301c7d8,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,944896031f0e373c,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,970c85fa32c52429,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,9d7c1f1cdad027ed,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,9f69978661a5c493,1.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,a9e716a840f16125,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,af2542aaf2cec400,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,b78b59e2a3c0adcb,1.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,bc3418728d141792,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,bf18d1ffdde86090,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,d07c4fcb537efb5a,1.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,d309edf9243881a9,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,d5ea8284b8ff154f,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,e4fcc40e432a1de9,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,e689c20cf634f61b,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,ed57017341d74a76,1.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,fb80856fbb14e104,0.011111111111111072,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,fc477c545737032a,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,0.0,fec02ca49d763c26,0.0,0.18373498842592234,0.020181225305903626,0.010606868235268485,0.016138887274014347,0.0311515528482482,0.038642265724023926,-7.5436553955078125,-0.19973340518772603,1.4906290292739868,-4.796768093109131,0.742762541770935
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,2.0,0050cc7876e55913,0.0,0.18373498842592234,0.020181225305903626,0.02494992415791744,0.027315581804534157,0.03525544151977254,0.039734319330668476,-8.01217269897461,-0.7013562560081482,1.4761853456497191,-5.265285778045654,0.17736065834760667
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,2.0,005781a48b483502,0.02564102564102566,0.18373498842592234,0.020181225305903626,0.02494992415791744,0.027315581804534157,0.03525544151977254,0.039734319330668476,-8.01217269897461,-0.7013562560081482,1.4761853456497191,-5.265285778045654,0.17736065834760667
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,2.0,02e457941f8b4c86,0.0,0.18373498842592234,0.020181225305903626,0.02494992415791744,0.027315581804534157,0.03525544151977254,0.039734319330668476,-8.01217269897461,-0.7013562560081482,1.4761853456497191,-5.265285778045654,0.17736065834760667
qwen2.5-0.5b-instruct,0.3333333333333333,2,True,authority_test,2.0,2.0,0b7dac16eea5116b,0.008438818565400852,0.18373498842592234,0.020181225305903626,0.02494992415791744,0.027315581804534157,0.03525544151977254,0.039734319330668476,-8.01217269897461,-0.7013562560081482,1.4761853456497191,-5.265285778045654,0.17736065834760667
